Clave,Longitud,Latitud,comid
EV00000051,-68.378719000000004,2.500949000000000,620202422
EV00000052,-70.030265999999997,2.492932000000000,610240991
EV00000053,-67.713290000000001,2.420777000000000,620254714
EV00000054,-71.360600000000005,2.363018000000000,610045639
EV00000055,-71.952375000000004,2.343292000000000,610284119
EV00000056,-70.808276000000006,2.264389000000000,610153006
EV00000057,-77.674683999999999,2.098084000000000,670042252
EV00000058,-69.741646000000003,2.060002000000000,620344172
EV00000059,-67.224238999999997,2.060002000000000,620082733
EV00000060,-69.196475000000007,2.051985000000000,620393708
EV00000061,-68.691389999999998,2.051985000000000,620388203
EV00000062,-74.263357999999997,1.937740000000000,620425362
EV00000063,-71.656486999999998,1.889598000000000,610149506
EV00000064,-72.465247000000005,1.731791000000000,620435005
EV00000065,-70.615522999999996,1.731296000000000,610094077
EV00000066,-70.190610000000007,1.723279000000000,620385469
EV00000067,-73.155652000000003,1.633162000000000,620609762
EV00000068,-71.144659000000004,1.554918000000000,620517576
EV00000069,-71.873472000000007,1.396451000000000,620465298
EV00000070,-66.999757000000002,1.386556000000000,620529966
EV00000071,-74.201121999999998,1.337274000000000,620695089
EV00000072,-73.648797999999999,1.317548000000000,620518963
EV00000073,-72.701958000000005,1.317548000000000,620406130
EV00000074,-71.340873999999999,1.179467000000000,620446044
EV00000075,-69.328836999999993,0.824402000000000,620635950
EV00000076,-76.043180000000007,0.805308000000000,620488721
EV00000077,-72.859763999999998,0.804676000000000,620556144
EV00000078,-73.865782999999993,0.765224000000000,620631825
EV00000079,-73.372636000000000,0.725772000000000,620514869
EV00000080,-71.577584000000002,0.706047000000000,620743283
EV00000081,-70.315129999999996,0.587692000000000,620649723
EV00000082,-75.618268000000000,0.516688000000000,620691007
EV00000083,-71.242244999999997,0.350981000000000,620519016
EV00000084,-73.846057000000002,0.252352000000000,620497005
EV00000085,-70.670195000000007,0.232626000000000,620543788
EV00000086,-75.281543999999997,0.187982000000000,620667633
EV00000087,-73.116200000000006,0.173449000000000,620677262
EV00000088,-71.459228999999993,0.094545000000000,620552055
EV00000089,-71.912924000000004,0.074819000000000,620825877
EV00000090,-70.275677999999999,-0.082987000000000,620813502
EV00000091,-71.557857999999996,-0.319698000000000,620549323
EV00000092,-71.143614999999997,-0.477504000000000,620696566
EV00000093,-69.920613000000003,-0.655037000000000,620568604
EV00000094,-70.591291999999996,-0.753666000000000,620704835
EV00000095,-73.155652000000003,-1.089006000000000,620552114
EV00000096,-72.179221999999996,-1.365168000000000,620612674
EV00000097,-71.597309999999993,-1.562426000000000,620633325
EV00000098,-71.094301000000002,-1.828725000000000,620575545
EV00000099,-72.662505999999993,-1.937217000000000,620742049
EV00000100,-70.630742999999995,-1.986532000000000,620575557
EV00000101,-69.733216999999996,-2.075298000000000,620619593
EV00000102,-72.228537000000003,-2.134476000000000,620658126
E015015050,-74.228888889999993,11.128333330000000,610046868
E014015080,-75.516027780000002,10.447250000000000,610164831
E015065180,-72.917694440000005,11.528222220000000,610023965
E028025502,-73.249444440000005,10.439444440000001,610164834
E013035501,-75.825138890000005,8.825833333000000,610185168
E012015070,-76.717833330000005,7.816666667000000,610209870
E023155030,-73.808611110000001,7.026388889000000,610202878
E023195502,-73.184527779999996,7.121472222000000,610317273
E027015330,-75.588972220000002,6.220611111000000,610198526
E023085270,-75.425833330000003,6.168611111000000,610281252
E026135040,-75.733861110000007,4.815861111000000,610403651
E026125061,-75.766388890000002,4.454666667000000,610261992
E026075040,-76.385583330000003,3.533333333000000,610240929
E011045010,-76.643861110000003,5.690555556000000,610349040
E035035020,-73.620500000000007,4.163444444000000,610411609
E025025080,-75.283055559999994,9.333888889000001,610159619
E025025160,-75.399583329999999,8.001111111000000,610309298
E025020470,-75.384444439999996,9.117777778000001,610161394
E014010020,-75.140111110000007,10.721888890000001,610105854
E025025030,-75.164500000000004,8.295194444000000,610281122
E029035030,-75.326583330000005,9.879444444000001,610192145
E028015070,-73.008777780000003,10.559861110000000,610028427
E025020250,-73.545361110000002,9.199722222000000,610187788
E025021240,-73.809861110000000,9.260083333000001,610174583
E029060170,-74.292888890000000,10.630694439999999,610100579
E028010370,-73.328555559999998,10.492361109999999,610170106
E028020150,-73.668833329999998,10.029972219999999,610155176
E029060270,-74.271916669999996,10.722500000000000,610089132
E023100050,-74.409999999999997,6.715833333000000,610372735
E023190350,-73.195361109999993,7.240138889000000,610198465
E016015020,-72.644999999999996,7.373111111000000,610180857
E023180020,-73.893055559999993,7.348611111000000,610184378
E016020080,-72.772777779999998,7.534166667000000,610313728
E024015250,-73.415388890000003,6.237166667000000,610263643
E024015280,-73.343611109999998,5.944722222000000,610298866
E024055040,-73.292000000000002,6.549722222000000,610347227
E023200010,-73.950555559999998,7.960277778000000,610252101
E024010670,-73.796388890000003,5.919722222000000,610026946
E023190590,-73.123888890000003,7.090277778000000,610271513
E023190440,-73.299722220000007,7.205000000000000,610187905
E024050100,-73.279888889999995,6.707250000000000,610282097
E016020140,-72.583888889999997,8.068611110999999,610289055
E035090050,-73.038861109999999,5.006027778000000,610426519
E023125140,-74.182416669999995,5.520833333000000,610267209
E024030260,-72.444611109999997,6.406805556000000,610305875
E024030310,-73.323999999999998,5.628916667000000,610350804
E035075010,-73.456500000000005,5.353805556000000,610298898
E035075040,-73.316694440000006,4.941055556000000,610401884
E024035040,-73.207944440000006,5.579444444000000,610364886
E035070210,-73.395638890000001,5.139250000000000,610020831
E023125090,-73.981027780000005,5.649472222000000,610278641
E021060100,-75.503583329999998,2.317166667000000,610169723
E035030090,-73.617833329999996,4.274777778000000,610247046
E032070120,-74.029944439999994,3.456555556000000,610250611
E035030290,-73.693111110000004,4.188805556000000,610437129
E021165010,-74.916944439999995,3.787638889000000,610374675
E026020470,-76.441388889999999,3.048388889000000,610249755
E054020010,-76.696416670000005,5.097722222000000,670055452
E047015040,-76.883611110000004,1.178916667000000,620452920
E047010150,-77.037305559999993,1.136750000000000,620527229
E044010090,-76.584194440000005,1.280500000000000,620740500
E052035040,-77.343611109999998,1.618500000000000,670042270
E024010170,-73.691055559999995,5.385888889000000,610269855
E023060200,-74.239166670000003,5.059694444000000,610278676
E021205700,-73.868111110000001,4.879861111000000,610283968
E044010040,-76.817083330000003,1.202111111000000,620457049
E011035010,-76.575833329999995,5.514722222000000,610433530
E022050070,-75.490944440000007,3.429500000000000,610014774
E032070020,-73.516666670000006,3.250000000000000,610279668
E024050070,-73.520555560000005,7.127166667000000,610305833
E024030950,-72.729722219999999,6.706388889000000,610219617
E024030320,-72.629999999999995,6.627500000000000,610275062
E016010020,-72.601388889999996,7.697222222000000,610307557
E016010060,-72.432222220000000,8.201944444000000,610220408
E016020370,-72.401666669999997,8.351388889000004,610314559
E016010340,-72.451944440000005,7.985000000000000,610304900
E016070040,-72.909444440000001,8.641111111000004,610198380
E016030030,-72.697444439999998,8.514944443999999,610271429
E035067130,-73.391944440000003,4.852527778000000,610308609
E024015360,-73.759000000000000,5.696222222000000,610404478
E026130560,-75.575138879999997,4.733027770000000,610298936
E016015010,-72.509165999999993,7.930277700000000,610302263
E021205791,-74.150666700000002,4.705583330000000,610465257
E023085110,-75.241333299999994,6.214250000000000,610349886
E024055030,-73.282749999999993,6.792777780000000,610193211
E029045190,-74.779777800000005,10.883336099999999,610069765
E052015010,-76.611944399999999,2.250000000000000,670056581
