Clave,Longitud,Latitud,estaciones,comid
E0PUNTO485,-72.019999999999996,8.740000000000000,,610049655
E0PUNTO488,-71.209999999999994,8.550000000000002,,610282865
E0PUNTO489,-70.920000000000002,8.430000000000000,,610155271
E0PUNTO490,-71.260000000000005,8.279999999999999,,610226561
E0PUNTO491,-71.489999999999995,8.279999999999999,,610055841
E0PUNTO492,-71.890000000000001,8.410000000000000,,610281112
E0PUNTO493,-71.030000000000001,9.010000000000000,,610233558
E0PUNTO494,-70.670000000000002,8.920000000000000,,610195723
E0PUNTO495,-70.670000000000002,9.010000000000000,,610171077
E0PUNTO499,-71.659999999999997,9.010000000000000,,610269655
E0PUNTO500,-72.200000000000003,8.920000000000000,,610241486
E0PUNTO501,-71.120000000000005,9.010000000000000,,610206278
E0PUNTO502,-70.829999999999998,9.029999999999999,,610067236
E0PUNTO504,-71.209999999999994,8.020000000000000,,610262659
E0PUNTO505,-71.120000000000005,8.109999999999999,,610255614
E0PUNTO506,-70.129999999999995,9.010000000000000,,610185159
E0PUNTO507,-70.040000000000006,9.010000000000000,,610194837
E0PUNTO508,-70.040000000000006,9.190000000000000,,610198348
E0PUNTO510,-70.129999999999995,9.190000000000000,,610173707
E0PUNTO511,-70.269999999999996,9.170000000000000,,610262586
E0PUNTO512,-70.310000000000002,9.550000000000001,,610200085
E0PUNTO515,-70.849999999999994,9.369999999999999,,610182495
E0PUNTO516,-70.489999999999995,9.460000000000001,,610191285
E0PUNTO517,-70.939999999999998,9.460000000000001,,610198331
E0PUNTO518,-70.760000000000005,9.640000000000001,,610188640
E0PUNTO521,-72.290000000000006,9.640000000000001,,610266079
E0PUNTO522,-72.560000000000002,10.180000000000000,,610212366
E0PUNTO523,-72.739999999999995,9.640000000000001,,610163119
E0PUNTO524,-72.469999999999999,9.730000000000000,,610223832
E0PUNTO525,-71.930000000000007,10.359999999999999,,610208836
E0PUNTO527,-72.019999999999996,10.539999999999999,,610110268
E0PUNTO528,-72.109999999999999,10.449999999999999,,610134908
E0PUNTO529,-72.019999999999996,10.270000000000000,,610182443
E0PUNTO530,-72.920000000000002,9.460000000000001,,610152571
E0PUNTO532,-72.560000000000002,9.190000000000000,,610222109
E0PUNTO533,-72.019999999999996,10.090000000000000,,610177171
E0PUNTO534,-72.379999999999995,10.270000000000000,,610116441
E0PUNTO535,-72.829999999999998,10.539999999999999,,610122584
E0PUNTO536,-72.109999999999999,9.190000000000000,,610224748
E0PUNTO537,-72.019999999999996,9.460000000000001,,610202733
E0PUNTO539,-71.930000000000007,10.539999999999999,,610110265
E0PUNTO540,-72.650000000000006,9.820000000000000,,610139351
E0PUNTO541,-72.290000000000006,10.449999999999999,,610146350
E0PUNTO542,-72.200000000000003,9.820000000000000,,610179826
E0PUNTO543,-72.019999999999996,9.550000000000001,,610241444
E0PUNTO544,-72.650000000000006,10.539999999999999,,610137548
E0PUNTO545,-72.829999999999998,9.279999999999999,,610210664
E0PUNTO546,-73.099999999999994,9.460000000000001,,610178969
E0PUNTO547,-71.750000000000000,9.279999999999999,,610245859
E0PUNTO548,-72.379999999999995,9.550000000000001,,610261686
E0PUNTO549,-72.379999999999995,9.279999999999999,,610184261
E0PUNTO550,-72.469999999999999,9.460000000000001,,610151689
E0PUNTO551,-73.189999999999998,9.369999999999999,,610149055
E0PUNTO552,-72.739999999999995,9.460000000000001,,610218569
E0PUNTO553,-72.920000000000002,9.730000000000000,,610150793
E0PUNTO555,-72.739999999999995,9.010000000000000,,610200118
E0PUNTO556,-71.659999999999997,9.010000000000000,,610269655
E0PUNTO557,-72.290000000000006,9.460000000000001,,610221211
E0PUNTO558,-72.560000000000002,9.369999999999999,,610279295
E0PUNTO559,-72.739999999999995,10.449999999999999,,610119946
E0PUNTO560,-71.750000000000000,10.449999999999999,,610136668
E0PUNTO561,-72.109999999999999,10.090000000000000,,610234373
E0PUNTO562,-72.650000000000006,10.270000000000000,,610114681
E0PUNTO564,-72.379999999999995,9.820000000000000,,610154308
E0PUNTO565,-72.560000000000002,10.000000000000000,,610148139
E0PUNTO566,-72.109999999999999,9.910000000000000,,610204463
E0PUNTO567,-72.819999999999993,10.289999999999999,,610119960
E0PUNTO568,-72.849999999999994,10.060000000000000,,610165734
E0PUNTO569,-73.370000000000005,9.180000000000000,,610144668
E0PUNTO570,-72.109999999999999,10.900000000000000,,610117284
E0PUNTO571,-72.560000000000002,10.720000000000001,,610074173
E0PUNTO572,-72.560000000000002,10.900000000000000,,610069766
E0PUNTO573,-72.200000000000003,10.720000000000001,,610142815
E0PUNTO574,-72.379999999999995,10.720000000000001,,610038974
E0PUNTO577,-72.019999999999996,10.810000000000000,,610092644
E0PUNTO578,-71.930000000000007,10.990000000000000,,610107598
E0PUNTO579,-70.849999999999994,11.080000000000000,,610065353
E0PUNTO582,-70.670000000000002,10.359999999999999,,610060117
E0PUNTO583,-70.489999999999995,10.810000000000000,,610047769
E0PUNTO584,-70.760000000000005,10.539999999999999,,610145462
E0PUNTO585,-70.489999999999995,10.539999999999999,,610122586
E0PUNTO586,-70.670000000000002,11.080000000000000,,610087353
E0PUNTO587,-71.030000000000001,10.810000000000000,,610116411
E0PUNTO588,-70.849999999999994,10.810000000000000,,610090006
E0PUNTO591,-71.030000000000001,10.990000000000000,,610114640
E0PUNTO593,-70.489999999999995,10.449999999999999,,610119952
E0PUNTO594,-71.390000000000001,10.630000000000001,,610110258
E0PUNTO595,-71.209999999999994,10.449999999999999,,610125228
E0PUNTO596,-71.299999999999997,10.630000000000001,,610095299
E0PUNTO597,-71.299999999999997,10.810000000000000,,610130489
E0PUNTO598,-71.390000000000001,10.539999999999999,,610095306
E0PUNTO599,-70.909999999999997,10.470000000000001,,610120830
E0PUNTO601,-71.120000000000005,10.180000000000000,,610187726
E0PUNTO602,-71.030000000000001,10.000000000000000,,610160461
E0PUNTO608,-69.049999999999997,10.539999999999999,,610136663
E0PUNTO610,-69.409999999999997,10.270000000000000,,610141082
E0PUNTO611,-70.040000000000006,9.820000000000000,,610176309
E0PUNTO613,-69.769999999999996,9.730000000000000,,610159593
E0PUNTO615,-69.319999999999993,10.359999999999999,,610139315
E0PUNTO619,-69.140000000000001,9.820000000000000,,610142871
E0PUNTO620,-69.859999999999999,10.539999999999999,,610163947
E0PUNTO622,-69.230000000000004,9.730000000000000,,610117354
E0PUNTO623,-70.310000000000002,10.539999999999999,,610123466
E0PUNTO624,-70.400000000000006,9.910000000000000,,610171021
E0PUNTO625,-69.409999999999997,10.539999999999999,,610181547
E0PUNTO627,-69.769999999999996,10.000000000000000,,610162215
E0PUNTO629,-69.230000000000004,10.180000000000000,,610209726
E0PUNTO631,-69.140000000000001,10.449999999999999,,610156031
E0PUNTO633,-69.049999999999997,10.000000000000000,,610183336
E0PUNTO634,-68.959999999999994,10.090000000000000,,610166615
E0PUNTO635,-68.969999999999999,9.869999999999999,,610242305
E0PUNTO636,-69.200000000000003,10.580000000000000,,610127862
E0PUNTO640,-70.090000000000003,10.539999999999999,,610151624
E0PUNTO642,-68.959999999999994,11.350000000000000,,610023974
E0PUNTO645,-70.219999999999999,11.619999999999999,,610028355
E0PUNTO647,-70.310000000000002,10.900000000000000,,610112886
E0PUNTO650,-68.780000000000001,10.900000000000000,,610126081
E0PUNTO651,-69.230000000000004,11.170000000000000,,610041586
E0PUNTO652,-69.140000000000001,10.990000000000000,,610077680
E0PUNTO653,-68.689999999999998,11.260000000000000,,610068862
E0PUNTO656,-69.230000000000004,11.170000000000000,,610041586
E0PUNTO657,-69.319999999999993,10.990000000000000,,610082956
E0PUNTO658,-70.310000000000002,10.720000000000001,,610110254
E0PUNTO659,-68.870000000000005,10.720000000000001,,610108495
E0PUNTO660,-69.680000000000007,11.440000000000000,,610034533
E0PUNTO661,-70.219999999999999,11.350000000000000,,610062699
E0PUNTO663,-70.219999999999999,11.980000000000000,,610018659
E0PUNTO664,-68.870000000000005,11.080000000000000,,610055669
E0PUNTO665,-69.950000000000003,10.810000000000000,,610074166
E0PUNTO668,-69.500000000000000,11.170000000000000,,610053025
E0PUNTO669,-69.590000000000003,10.900000000000000,,610087363
E0PUNTO671,-70.129999999999995,11.170000000000000,,610064467
E0PUNTO672,-68.959999999999994,10.810000000000000,,610084730
E0PUNTO674,-69.950000000000003,12.160000000000000,,610022169
E0PUNTO677,-69.409999999999997,10.810000000000000,,610110250
E0PUNTO679,-70.400000000000006,11.170000000000000,,610060947
E0PUNTO680,-68.870000000000005,10.630000000000001,,610116422
E0PUNTO682,-68.409999999999997,10.710000000000001,,610156897
E0PUNTO683,-68.480000000000004,11.080000000000000,,610104952
E0PUNTO684,-68.989999999999995,11.180000000000000,,610055669
E0PUNTO685,-69.180000000000007,10.800000000000001,,610109370
E0PUNTO686,-69.180000000000007,10.800000000000001,,610109370
E0PUNTO688,-67.790000000000006,10.449999999999999,,610187711
E0PUNTO690,-67.700000000000003,10.359999999999999,,610075956
E0PUNTO691,-67.430000000000007,10.270000000000000,,610111158
E0PUNTO693,-67.790000000000006,10.090000000000000,,610180694
E0PUNTO694,-68.329999999999998,10.539999999999999,,610177146
E0PUNTO697,-67.879999999999995,10.180000000000000,,610157807
E0PUNTO698,-68.420000000000002,10.449999999999999,,610141072
E0PUNTO700,-67.700000000000003,10.000000000000000,,610148138
E0PUNTO702,-68.870000000000005,10.630000000000001,,610116422
E0PUNTO703,-67.340000000000003,10.449999999999999,,610131390
E0PUNTO706,-68.510000000000005,10.180000000000000,,610150767
E0PUNTO710,-68.420000000000002,10.180000000000000,,610149888
E0PUNTO711,-68.959999999999994,10.090000000000000,,610166615
E0PUNTO714,-68.239999999999995,10.430000000000000,,610170994
E0PUNTO715,-68.159999999999997,10.500000000000000,,610172751
E0PUNTO716,-68.099999999999994,10.430000000000000,,610171873
E0PUNTO719,-68.079999999999998,10.260000000000000,,610156925
E0PUNTO722,-68.549999999999997,10.000000000000000,,610212379
E0PUNTO723,-68.150000000000006,9.920000000000000,,610228223
E0PUNTO724,-68.090000000000003,10.020000000000000,,610178936
E0PUNTO725,-67.980000000000004,10.090000000000000,,610227332
E0PUNTO728,-67.870000000000005,10.369999999999999,,610110278
E0PUNTO729,-67.769999999999996,10.300000000000001,,610119959
E0PUNTO730,-67.739999999999995,10.220000000000001,,610154283
E0PUNTO732,-68.079999999999998,10.260000000000000,,610156925
E0PUNTO734,-67.870000000000005,10.369999999999999,,610110278
E0PUNTO735,-67.769999999999996,10.300000000000001,,610119959
E0PUNTO736,-67.739999999999995,10.220000000000001,,610154283
E0PUNTO738,-67.510000000000005,10.000000000000000,,610074219
E0PUNTO741,-67.599999999999994,10.430000000000000,,610142832
E0PUNTO742,-67.500000000000000,10.350000000000000,,610166602
E0PUNTO743,-67.500000000000000,10.480000000000000,,610145471
E0PUNTO744,-67.209999999999994,10.050000000000001,,610187734
E0PUNTO745,-67.319999999999993,10.119999999999999,,610166611
E0PUNTO746,-67.189999999999998,10.190000000000000,,610146365
E0PUNTO747,-67.349999999999994,10.390000000000001,,610137551
E0PUNTO748,-67.219999999999999,10.500000000000000,,610127869
E0PUNTO750,-67.200000000000003,10.420000000000000,,610074193
E0PUNTO751,-67.189999999999998,10.190000000000000,,610146365
E0PUNTO752,-68.799999999999997,10.060000000000000,,610167495
E0PUNTO754,-68.599999999999994,7.930000000000000,,610201064
E0PUNTO755,-68.870000000000005,7.930000000000000,,610179063
E0PUNTO756,-69.319999999999993,7.930000000000000,,610340104
E0PUNTO757,-68.420000000000002,7.930000000000000,,610223944
E0PUNTO758,-69.590000000000003,8.289999999999999,,610241522
E0PUNTO759,-69.409999999999997,8.289999999999999,,610216882
E0PUNTO762,-70.040000000000006,8.109999999999999,,610213372
E0PUNTO763,-68.780000000000001,7.930000000000000,,610180823
E0PUNTO764,-69.319999999999993,8.560000000000000,,610225664
E0PUNTO765,-69.500000000000000,8.380000000000003,,610289916
E0PUNTO766,-67.969999999999999,8.380000000000003,,610274074
E0PUNTO767,-69.680000000000007,8.650000000000000,,610163180
E0PUNTO768,-68.329999999999998,8.380000000000003,,610217756
E0PUNTO769,-68.150000000000006,8.020000000000000,,610300497
E0PUNTO771,-69.500000000000000,8.560000000000000,,610208066
E0PUNTO774,-68.150000000000006,8.289999999999999,,610325122
E0PUNTO775,-69.680000000000007,8.470000000000002,,610213354
E0PUNTO776,-68.599999999999994,8.199999999999999,,610304887
E0PUNTO778,-69.769999999999996,8.289999999999999,,610276719
E0PUNTO779,-69.950000000000003,8.020000000000000,,610236258
E0PUNTO781,-68.150000000000006,7.930000000000000,,610224824
E0PUNTO782,-68.329999999999998,8.199999999999999,,610238886
E0PUNTO783,-68.150000000000006,8.560000000000000,,610230067
E0PUNTO784,-69.140000000000001,8.109999999999999,,610303133
E0PUNTO785,-68.599999999999994,8.020000000000000,,610233619
E0PUNTO786,-67.969999999999999,8.199999999999999,,610222169
E0PUNTO787,-69.950000000000003,8.830000000000000,,610299569
E0PUNTO788,-68.060000000000002,8.560000000000000,,610319824
E0PUNTO789,-69.319999999999993,8.380000000000003,,610281115
E0PUNTO791,-68.599999999999994,9.190000000000000,,610263456
E0PUNTO792,-68.239999999999995,8.740000000000000,,610246777
E0PUNTO793,-68.060000000000002,9.010000000000000,,610269638
E0PUNTO795,-68.329999999999998,8.650000000000000,,610150860
E0PUNTO796,-68.420000000000002,8.920000000000000,,610246763
E0PUNTO797,-68.329999999999998,9.369999999999999,,610261697
E0PUNTO799,-68.510000000000005,9.279999999999999,,610195703
E0PUNTO800,-68.599999999999994,8.740000000000000,,610074293
E0PUNTO801,-68.420000000000002,9.100000000000000,,610172833
E0PUNTO802,-67.879999999999995,9.460000000000001,,610193055
E0PUNTO803,-67.879999999999995,8.560000000000000,,610307505
E0PUNTO804,-69.140000000000001,9.100000000000000,,610151712
E0PUNTO805,-69.859999999999999,9.460000000000001,,610143771
E0PUNTO806,-69.769999999999996,9.100000000000000,,610060192
E0PUNTO807,-69.680000000000007,9.369999999999999,,610237057
E0PUNTO808,-69.409999999999997,9.190000000000000,,610207136
E0PUNTO809,-70.040000000000006,9.010000000000000,,610194837
E0PUNTO811,-68.959999999999994,9.369999999999999,,610187779
E0PUNTO812,-70.040000000000006,9.190000000000000,,610198348
E0PUNTO813,-69.590000000000003,9.010000000000000,,610085716
E0PUNTO814,-68.689999999999998,9.100000000000000,,610200993
E0PUNTO816,-68.780000000000001,9.190000000000000,,610188666
E0PUNTO817,-69.590000000000003,9.279999999999999,,610233539
E0PUNTO818,-69.409999999999997,9.010000000000000,,610266998
E0PUNTO819,-68.870000000000005,8.199999999999999,,610289927
E0PUNTO821,-68.510000000000005,8.560000000000000,,610286385
E0PUNTO822,-69.680000000000007,8.920000000000000,,610245884
E0PUNTO823,-69.230000000000004,8.920000000000000,,610292521
E0PUNTO826,-69.230000000000004,9.369999999999999,,610200976
E0PUNTO828,-68.870000000000005,8.470000000000002,,610270548
E0PUNTO830,-68.780000000000001,8.920000000000000,,610173724
E0PUNTO831,-68.780000000000001,8.470000000000002,,610180791
E0PUNTO832,-69.140000000000001,8.650000000000000,,610223022
E0PUNTO836,-63.560000000000002,10.630000000000001,,610104985
E0PUNTO837,-63.770000000000003,10.619999999999999,,610190349
E0PUNTO838,-64.230000000000004,10.600000000000000,,610194756
E0PUNTO839,-64.189999999999998,10.990000000000000,,610072397
E0PUNTO841,-64.019999999999996,10.949999999999999,,610072397
E0PUNTO844,-62.399999999999999,10.630000000000001,,610134021
E0PUNTO845,-62.659999999999997,10.720000000000001,,610122580
E0PUNTO846,-63.380000000000003,8.470000000000002,,610173750
E0PUNTO847,-63.920000000000002,8.380000000000003,,610223919
E0PUNTO848,-63.560000000000002,8.199999999999999,,610326006
E0PUNTO849,-63.829999999999998,8.560000000000000,,610174626
E0PUNTO850,-63.649999999999999,8.470000000000002,,610248550
E0PUNTO851,-64.010000000000005,8.380000000000003,,610216874
E0PUNTO852,-63.380000000000003,8.289999999999999,,610321601
E0PUNTO853,-63.740000000000002,8.470000000000002,,610232709
E0PUNTO854,-63.740000000000002,8.289999999999999,,610242399
E0PUNTO855,-66.620000000000005,9.460000000000001,,610192166
E0PUNTO856,-66.620000000000005,9.640000000000001,,610142001
E0PUNTO858,-66.980000000000004,9.550000000000001,,610178084
E0PUNTO859,-66.799999999999997,9.539999999999999,,610198325
E0PUNTO860,-66.879999999999995,9.680000000000000,,610246716
E0PUNTO861,-66.719999999999999,9.410000000000000,,610154335
E000GU2576,-66.299999999999997,9.350000000000000,CHAGUARAMAS,610188656
E000GU7356,-66.390000000000001,9.109999999999999,LAS MERCEDES,610160513
E00CA80472,-67.939999999999998,10.170000000000000,VALENCIA FAV,610156924
E000LA1201,-69.263199999999998,10.012200000000000,BARQUISIMETO,610163976
E00FA80403,-69.679199999999994,11.418100000000001,CORO FAV,610034533
E00ME80437,-71.629700000000000,8.607500000000000,EL VIGIA FAV,610300464
E00ME80438,-71.156899999999993,8.598900000000000,MERIDA FAV,610198382
E00TA80447,-72.450000000000003,7.850000000000000,SAN ANTONIO TACHIRA FAV TA4022,610307550
E00BA80440,-70.250000000000000,8.600000000000000,BARINAS FAV,610218629
E00PO80427,-69.233300000000000,9.550000000000001,ACARIGUA FAV,610166645
E00PO80428,-69.733000000000004,9.016999999999999,GUANARE-AEROPUERTO MONITOR,610168437
E00AP80448,-70.750000000000000,7.250000000000000,GUASDUALITO FAV AP4172,610343664
E00ZU80407,-71.730000000000004,10.550000000000001,MARACAIBO FAV,610142827
E00ZU80476,-71.650000000000006,10.516700000000000,LA CAÑADA FAV,610143707
E00TR80426,-70.584999999999994,9.341900000000001,VALERA FAV,610266098
E000BO6940,-63.399999999999999,5.316600000000000,KARUM,610448501
E000BO5887,-63.333300000000001,6.833300000000000,LA PARAGUA BO5887,610370091
E000BO5078,-62.655000000000001,8.291000000000000,MACAGUA BO3933,610296963
E000BO6933,-61.716600000000000,5.583300000000000,KAVANAYEN BO6933,610356967
E000BO6931,-62.683300000000003,5.350000000000000,URIMAN,610429139
E00BO80444,-63.536700000000003,8.130000000000003,CIUDAD BOLIVAR FAV BO3882,610356810
E000BO6928,-62.883299999999998,6.516700000000000,AREKUNA,610373629
E0000FA216,-69.930000000000007,11.949999999999999,PUEBLO NUEVO PARAGUANA,610020416
E000TR2156,-70.426100000000005,9.369999999999999,TRUJILLO LICEO,610210656
E000TR2195,-70.656099999999995,9.083299999999999,JAJO,610216835
E000TA4072,-72.095799999999997,7.984400000000000,PARAMO ZUMBADOR,610167622
E000ME3080,-71.184399999999997,8.451400000000000,EL MORRO,610154391
E0000FA279,-69.523099999999999,11.200799999999999,PUEBLO NUEVO LA SIERRA,610053025
E000YA1300,-68.737799999999993,10.363899999999999,SAN FELIPE PLANTA,610139318
E00FA80402,-70.200299999999999,11.698300000000000,PUNTO FIJO,610028355
E00CA80412,-68.010000000000005,10.490000000000000,PUERTO CABELLO,610171873
E000LA1265,-69.459999999999994,10.289999999999999,BOBARE,610156039
E000GU2426,-67.383300000000006,9.250000000000000,LA YEGUERA,610186902
E000GU2465,-67.561700000000002,9.388900000000000,SAN JOSE DE TIZNADOS,610268734
E0APHLUISA,-67.445599999999999,7.704100000000000,HATO SANTA LUISA,610179957
E00TA80475,-72.039699999999996,7.568300000000000,SANTO DOMINGO TÁCHIRA TA4022,610354204
E000LA1187,-70.081900000000005,10.162800000000001,CARORA GRANJA,610239649
E000BA3127,-70.409999999999997,8.750000000000000,BARINITAS,610166695
E000ZU2041,-72.486099999999993,9.791700000000001,LA GRAN CHINA,610221191
E000ZU1092,-72.562200000000004,10.056400000000000,MACHIQUES GRANJA,610205333
