time,660077798
2018-11-01,12.813352
2018-12-01,5.7664332
2019-01-01,3.601428
2019-02-01,2.2825334
2019-03-01,1.4894632
2019-04-01,1.4812105
2019-05-01,7.568187
2019-06-01,17.331635
2019-07-01,22.626442
2019-08-01,18.807482
2019-09-01,13.858439
2019-10-01,9.532958
2019-11-01,4.9897995
2019-12-01,3.0672915
2020-01-01,1.7074412
2020-02-01,1.106199
2020-03-01,0.7563483
2020-04-01,1.18928
2020-05-01,1.5990194
2020-06-01,26.322521
2020-07-01,81.7108
2020-08-01,31.742947
2020-09-01,16.605944
2020-10-01,8.693274
2020-11-01,4.7504663
2020-12-01,2.8292782
2021-01-01,3.069849
2021-02-01,4.584895
2021-03-01,1.5125216
2021-04-01,1.1271871
2021-05-01,3.7665486
2021-06-01,8.769593
2021-07-01,5.1764555
2021-08-01,39.85495
2021-09-01,36.642807
2021-10-01,13.752972
2021-11-01,6.4257298
2021-12-01,3.6115484
2022-01-01,1.9723243
2022-02-01,1.48115
2022-03-01,0.9093151
2022-04-01,12.340886
2022-05-01,12.78048
2022-06-01,13.393199
2022-07-01,37.5702
2022-08-01,37.314735
2022-09-01,33.837967
2022-10-01,12.477428
2022-11-01,7.038573
2022-12-01,3.565282
2023-01-01,2.271158
2023-02-01,1.3889047
2023-03-01,0.9289589
2023-04-01,2.41986
2023-05-01,11.720651
2023-06-01,94.39812
2023-07-01,66.010765
2023-08-01,126.07485
2023-09-01,75.46217
2023-10-01,16.548473
2023-11-01,12.248868
2023-12-01,5.3275185
2024-01-01,3.1641335
2024-02-01,2.1660802
2024-03-01,1.3128904
2024-04-01,1.921502
2024-05-01,10.73368
2024-06-01,66.37126
2024-07-01,22.511148
2024-08-01,34.48739
2024-09-01,22.327234
2024-10-01,14.144774
